,surface_composition,density,band_gap,efermi,formation_energy_per_atom,total_magnetization,volume,energy_per_atom,pretty_formula,material_id
292,Ga3Al,5.401337418950495,0.0,4.67840779,0.04513872500000016,6e-07,72.6000182044034,-3.1623226725,AlGa3,mp-1183208
293,La3Rh,,,,,,,,,
294,Nb3Au,10.906576218653324,0.0,5.24602198,-0.07143647000000009,0.0051374,72.42370908909766,-8.465885635,Nb3Au,mp-1220645
295,Au3Sn,14.92841490329596,0.0,6.46669145,-0.047188252499999805,0.0007386,157.86466924253583,-3.5006731525,SnAu3,mp-980109
296,Cu3Mn,8.227023672966883,0.0,6.00713256,0.0898340675862066,0.06397,99.13393537047165,-5.27197558875,MnCu3,mp-974747
297,Cd3Os,11.632756899183695,0.0,3.87520969,0.4713143474999999,0.0002052,150.58733286990608,-3.01517135,Cd3Os,mp-1183653
298,Os3V,,,,,,,,,
299,Ta3In,,,,,,,,,
300,Os3Ni,,,,,,,,,
301,Au3In,15.315489378984529,0.0,6.47288827,-0.12127075624999994,6.69e-05,153.0309340389581,-3.26460284375,InAu3,mp-569683
302,Hf3Ti,,,,,,,,,
303,V3Re,10.272186351528841,0.0,6.3031202,-0.2674735887499988,0.0110097,54.805766882744344,-10.1903725125,V3Re,mp-865385
304,Nb3Rh,9.086567873234834,0.0,5.48706495,-0.26118134000000026,0.00021655,139.48118416938905,-9.67178751,Nb3Rh,mp-1545
305,Ir3Zn,,,,,,,,,
306,Au3Sc,14.175931070993254,0.0,5.38537031,-0.5901038587499992,6.05e-05,148.9656080830033,-4.62863229,ScAu3,mp-972895
307,W3Ir,,,,,,,,,
308,Cd3Re,,,,,,,,,
309,V3Ga,6.726541666276222,0.0,5.67452231,-0.17526582624999953,0.09063635,109.87780534443452,-7.74405543375,V3Ga,mp-22568
310,Au3Hf,17.270665047114395,0.0,5.86576541,-0.48136640625000027,0.0072322,147.9504885802751,-5.42607375375,HfAu3,mp-1079296
311,Al3Hg,,,,,,,,,
312,In3Al,,,,,,,,,
313,Sc3Rh,,,,,,,,,
314,Pd3Cr,10.270414317005628,0.0,5.01664708,-0.0812910449999995,0.3970588,60.02535425886251,-6.3722076675,CrPd3,mp-865786
315,In3Pt,10.218705060804764,0.0,8.29827154,-0.020072557500000254,0.0047556,87.67489829525162,-3.6015622825,In3Pt,mp-1184825
316,Hg3Co,13.910699949681536,0.0,3.67187257,0.47413790125,1.3630088,78.86903395900323,-1.5306633125,CoHg3,mp-985285
317,Ta3Cr,,,,,,,,,
318,Sn3Pt,,,,,,,,,
319,Co3Cd,,,,,,,,,
320,Zr3Tc,,,,,,,,,
321,Pb3Mo,10.93611956731171,0.0,7.17713152,0.9152983375000003,0.0047075,108.95118643450022,-4.58055261,MoPb3,mp-1186019
322,Ta3Ag,,,,,,,,,
323,Cd3Cr,,,,,,,,,
324,Cr3In,,,,,,,,,
325,Cr3Pb,,,,,,,,,
326,Ir3La,15.710647802837642,0.0,9.01318239,-0.5445621454166663,0.0002591,226.8925166622559,-8.407386736666666,LaIr3,mp-1102848
327,Pb3Cd,10.079199265312957,0.0,5.75543414,0.039892434999999615,2.13e-05,120.92765593083921,-2.9711004225,CdPb3,mp-1183660
328,Ga3Tc,8.447749871593109,0.0,6.2002669,-0.057324469999999295,0.0013736,60.37893312438536,-4.9185468875,Ga3Tc,mp-1183998
329,Mo3Hg,,,,,,,,,
330,Ni3Cu,9.13285829117832,0.0,7.71476653,0.03169925749999969,1.3706586,43.56890841777933,-5.32796876,CuNi3,mp-1184054
331,W3Hg,,,,,,,,,
332,Ni3Pb,11.521301705988142,0.0,8.78637557,0.1384184174999996,0.0080629,55.241305348636814,-5.12459532,Ni3Pb,mp-976830
333,Hf3Au,14.76914924387517,0.0,5.0794763,-0.18605653500000052,0.0864916,82.35000652697352,-8.4724154975,Hf3Au,mp-976725
334,Au3Ag,15.957040563477603,0.0,4.43833379,-0.038463330833332865,4e-05,72.71595277607908,-3.20200675,AgAu3,mp-1183224
335,V3Au,9.989346931472511,0.0,6.24725953,-0.037322229999999124,1.39593805,116.2922339582124,-7.6675597425,V3Au,mp-839
336,V3Ta,,,,,,,,,
337,Ta3Pt,17.41200447596201,0.0,6.25291344,-0.23287278749999984,0.0074793,70.37430275391887,-10.643932675,Ta3Pt,mp-1187219
338,Ni3Hf,11.448058126870734,0.0,7.36439735,-0.5381777505000003,0.01185603,514.303528534856,-7.362340293,HfNi3,mp-12174
339,Os3Zr,17.218005815894355,0.0,6.85171014,-0.0063027999999984985,0.0002596,63.83631574307143,-10.563728795,ZrOs3,mp-1017542
340,Sc3Au,,,,,,,,,
341,In3Ti,,,,,,,,,
342,Sc3Ag,,,,,,,,,
343,Cr3Cu,7.800995307024015,0.0,6.93201264,0.2945634799999999,0.0040772,46.73061157727499,-7.97002379,Cr3Cu,mp-984711
344,Sc3Pt,,,,,,,,,
345,Fe3Nb,8.348072703157365,0.0,5.56606448,-0.050234992500000075,5.1426424,51.805141309520224,-8.9275340325,NbFe3,mp-999389
346,Al3Au,6.933301201630009,0.0,7.83332362,-0.113982005,0.000144,66.56026703368926,-3.7416342625,Al3Au,mp-1183189
347,Ga3La,,,,,,,,,
348,V3Y,,,,,,,,,
349,Sc3Sn,4.588300641799247,0.0,5.76922971,-0.4552268912499997,1.8521949,183.543219993911,-6.202652465,Sc3Sn,mp-1186976
350,Zr3Hf,8.061688916227292,0.0,4.45712665,0.003521314999998637,3.985e-05,186.27180315049014,-8.89655035,HfZr3,mp-1184723
351,Rh3Mo,11.6052242790812,0.0,7.58988977,-0.25437781125000036,0.0001473,115.80093768887019,-8.46966876625,MoRh3,mp-30787
352,Pb3Tc,,,,,,,,,
353,Pt3Au,,,,,,,,,
354,Au3Fe,15.74497858213873,0.0,5.14713835,0.1535052850000005,3.1109854,68.20872105272755,-4.41923013,FeAu3,mp-973557
355,Cd3Mo,,,,,,,,,
356,Cu3Ir,,,,,,,,,
357,Ag3Re,12.472203570830557,0.0,4.08650979,0.8946772212500003,0.0748741,135.7518057812582,-4.3408513675,ReAg3,mp-974525
358,Cu3Ti,7.648117874888363,0.0,6.83200257,-0.09335978624999974,0.00178455,103.56714594575045,-5.14152799875,TiCu3,mp-12546
359,Pb3Sc,9.743168062086072,0.0,6.74128811,-0.09939067625000053,0.0025128,113.6018720908946,-4.466950115,ScPb3,mp-1186990
360,Mo3La,,,,,,,,,
361,Re3W,19.984000991890596,0.0,7.23179888,0.1275012837500018,0.0032856,61.693626637989105,-12.4454257225,Re3W,mp-974416
362,Re3Pd,18.445166372586513,0.0,7.25867282,-0.0571589975000002,1e-06,119.74156687813857,-10.68467612125,Re3Pd,mp-862586
363,Sc3Al,3.083513198358304,0.0,4.6450978,-0.26887651374999955,0.9802403,174.31872418594492,-5.9546223,Sc3Al,mp-862259
364,Ti3Pb,7.797412010068168,0.0,7.43072837,-0.06079847374999936,0.05352855,149.4133603175482,-6.91023549125,Ti3Pb,mp-866184
365,Pd3Mo,11.159860401718756,0.0,5.3603918,-0.037023567499999466,0.0079239,61.77996817470362,-6.6307975575,MoPd3,mp-1221429
366,Y3Ir,7.0151534119589725,0.0,4.12558155,-0.5691182568750008,5.8175e-05,434.53290585967767,-7.628281854375,Y3Ir,mp-1207785
367,Ag3Ga,9.24923118107864,0.0,3.55717469,-0.015733492500000335,7.64e-05,70.61514984165956,-2.897152765,GaAg3,mp-1224795
368,La3Zr,6.502417481791048,0.0,7.51550753,0.15036499874999976,0.0135222,129.7140481477509,-5.6885654875,La3Zr,mp-1185011
369,Cd3Pb,8.757787265965579,0.0,3.70586375,0.061688919999999925,2.5e-05,206.45677685265457,-1.5461105525,Cd3Pb,mp-1183663
370,Y3Al,4.455985590050589,0.0,3.91345026,-0.18532859499999965,0.0359595,109.44802234864899,-5.971278545,Y3Al,mp-30338
371,Re3Ag,,,,,,,,,
372,W3Hf,,,,,,,,,
373,Sn3Fe,7.847320455624691,0.0,8.4691331,0.5657543462499994,0.0137504,174.35265600048106,-4.54579114875,FeSn3,mp-1184775
374,Hg3W,,,,,,,,,
375,In3W,,,,,,,,,
376,Os3Ga,,,,,,,,,
377,La3Hf,7.696603191532083,0.0,7.68545482,0.19806974624999985,0.0034732,128.4155453906145,-5.993231775,La3Hf,mp-973024
378,Ag3W,12.210690699583381,0.0,4.44717591,0.8677804,0.3481919,69.00769196159888,-4.49614801,Ag3W,mp-1183177
379,Ti3Cr,,,,,,,,,
380,Tc3Sn,10.734575521340496,0.0,9.56928969,0.21870864749999974,0.0054611,63.84240129607896,-8.54983003,Tc3Sn,mp-1187394
381,Cd3La,7.6658613528776325,0.0,4.58640362,-0.3395620412500002,0.0016804,103.13864211089037,-2.2532159025,LaCd3,mp-862559
382,Ta3Y,,,,,,,,,
383,Co3Hf,11.291575815017504,0.0,5.06643081,-0.19511577000000102,0.0394604,104.4977681616331,-8.01565030875,HfCo3,mp-1184721
384,Co3Ru,10.004778774012337,0.0,6.36158948,0.16837808750000072,0.04747415,92.23858152885136,-7.48145753625,Co3Ru,mp-1183807
385,V3Sn,7.368095966501239,0.0,7.68691019,-0.07058835624999915,0.7034491,122.3908177172686,-7.88042922875,V3Sn,mp-21342
386,Ni3Pt,12.794722688838212,0.0,7.79084712,-0.06920904750000023,2.3170696,48.17084896736438,-5.921802325,Ni3Pt,mp-1100766
387,Rh3Re,14.30746410833262,0.0,7.41864097,-0.09271659250000042,0.0006903,114.88266551020291,-8.70773055875,ReRh3,mp-867865
388,Mo3Al,8.470007673129778,0.0,8.39238796,-0.24146852249999995,5e-07,123.43324191533549,-9.312088835,AlMo3,mp-259
389,Ni3Nb,8.950269576384272,0.0,7.21367667,-0.2928548987500008,0.0007286,99.80989302482413,-7.15304750875,NbNi3,mp-1451
390,Ni3Co,8.988923776283448,0.0,7.40206238,0.010620921250000137,3.6384239,43.414421268254316,-6.1013248775,CoNi3,mp-1183751
391,Au3La,13.18996106591691,0.0,5.98177057,-0.6836869249999995,0.0001502,183.75641919776717,-4.37309985625,LaAu3,mp-864901
392,Sn3Os,,,,,,,,,
393,Cu3Pt,12.413225480897287,0.0,6.59579524,-0.1387913300000001,0.0147185,51.59871226320351,-4.73092326,Cu3Pt,mp-12086
394,Pt3Sn,17.392276612742958,0.0,8.86478404,-0.38131539249999946,1.67e-05,67.21123567833547,-5.93256992,SnPt3,mp-20971
395,Ti3Sc,,,,,,,,,
396,Sn3Cu,7.331297805247819,0.0,7.78412286,0.21302197499999975,0.00024765,190.1132410186861,-3.8060009275,CuSn3,mp-1184173
397,Hf3Tc,,,,,,,,,
398,Ti3Zr,5.1368607488850575,0.0,5.37493703,0.03092353000000081,0.0026917,151.81882685801034,-8.0272912575,ZrTi3,mp-1183046
399,Ti3Nb,5.555684700792092,0.0,5.52521286,0.05509432250000046,0.0319281,70.68971066216531,-8.3915215675,Ti3Nb,mp-1217091
400,Re3Ti,,,,,,,,,
401,Hf3Hg,14.204855118836338,0.0,4.67044007,-0.03155754750000028,0.0001563,86.04497371753013,-7.57535338,Hf3Hg,mp-1184632
402,W3Sc,,,,,,,,,
403,La3Ag,7.035452884651825,0.0,7.57157398,-0.015858817083333143,0.00029695,247.6296133096012,-4.42599641,La3Ag,mp-978254
404,Y3Pt,6.867785989299119,0.0,3.88549134,-0.7053366881249996,0.000403025,446.6298256738148,-7.072619608125,Y3Pt,mp-7343
405,Zn3Nb,7.8023210904443445,0.0,3.38011802,-0.16403085375000037,0.0034725,61.53518515613413,-3.6339525675,NbZn3,mp-953
406,Co3Ga,9.164799514880405,0.0,5.61907731,-0.03904950624999959,0.0007784,44.66659445491001,-6.1273103325,GaCo3,mp-1184006
407,Fe3Au,11.154704997984625,0.0,5.356174,0.1413719025000013,7.9663089,54.26132697107206,-7.0290712625,Fe3Au,mp-1184272
408,Sc3In,4.443026390929162,0.0,5.23123875,-0.2954346799999996,1.55879495,186.6353618097986,-5.73270744125,Sc3In,mp-19713
409,Re3Cd,,,,,,,,,
410,W3Mo,,,,,,,,,
411,Rh3Ru,11.98555893421076,0.0,7.31863139,0.028339088750001018,0.0005307,113.54772788659922,-7.79414035875,RuRh3,mp-974341
412,La3V,,,,,,,,,
413,Co3Y,7.637243426201568,0.0,4.60307678,-0.1060847925000002,0.0027162,346.62840797642696,-7.053841802916666,YCo3,mp-1192425
414,In3Au,8.92752640909037,0.0,6.6380501,-0.009890780000000099,0.000126,201.41077496446303,-2.8921239625,In3Au,mp-1184506
415,Sn3Rh,8.5805919357959,0.0,8.69010529,0.08263035500000004,0.003924,88.83377585250027,-4.74621827,Sn3Rh,mp-1187036
416,W3Ni,,,,,,,,,
417,W3Mn,,,,,,,,,
418,Sc3Mo,,,,,,,,,
419,Cr3Rh,8.61954536112071,0.0,6.94723457,0.0731600887500008,0.443887,99.75079914067095,-9.00125290375,Cr3Rh,mp-958
420,Ga3Tl,,,,,,,,,
421,Cd3Tl,,,,,,,,,
422,Tc3Hf,,,,,,,,,
423,Ru3Ta,13.476563266642295,0.0,7.25724128,-0.2081221925000012,0.0024917,59.656387035427265,-10.128358345,TaRu3,mp-867816
424,Zr3Cu,6.986658843223531,0.0,4.52935528,0.03293070499999917,0.0010541,80.14756059025784,-7.402646435,Zr3Cu,mp-580287
425,Hg3Pt,16.158773588612508,0.0,4.05202805,0.17981948250000013,1.52e-05,81.88784811670197,-1.56562921,Hg3Pt,mp-1184608
426,La3Mn,,,,,,,,,
427,Ga3Nb,7.758692769918738,0.0,5.3195773,-0.30847004499999997,1.36e-05,64.65109322189258,-5.104863745,NbGa3,mp-1973
428,La3W,,,,,,,,,
429,Re3Os,20.894179274689,0.0,7.53498815,-0.05908473749999921,5.15e-06,119.02801485663859,-12.19931373875,Re3Os,mp-867264
430,Zn3La,6.554712872620598,0.0,4.57155273,-0.2983218400000003,0.00459775,169.8016586647712,-2.47691907,LaZn3,mp-1185121
431,Zr3Pd,,,,,,,,,
432,Pd3V,10.398704077074173,0.0,5.34230266,-0.2484787449999999,0.0276747,59.116409959122926,-6.4014329925,VPd3,mp-873
433,Ta3Ni,,,,,,,,,
434,Cd3Rh,,,,,,,,,
435,Nb3W,,,,,,,,,
436,Pt3Ta,19.88843672346732,0.0,7.61203541,-0.7095826506250003,3.075e-06,255.88835387207246,-8.227207753125,TaPt3,mp-567638
437,Pt3Ag,17.89164822597189,0.0,5.96900738,0.034513066666666425,0.0108992,64.32907440460727,-5.22679998,AgPt3,mp-30353
438,Pt3Cu,1.832563568556411,0.0,-9.80862143,2.4124631750000005,0.9050651,587.894708711592,-3.165519275,CuPt3,mp-1213433
439,Zn3Tc,,,,,,,,,
440,Co3Ti,7.948540456729966,0.0,5.82955551,-0.25906064624999914,2.6986835,46.93536421975887,-7.5640622025,TiCo3,mp-608
441,Fe3V,7.7398149656108,0.0,5.9392061,-0.1285353874999995,4.9030291,46.87305381277998,-8.75109721,VFe3,mp-866134
442,Cd3Cu,,,,,,,,,
443,Re3Pt,20.812139566556315,0.0,7.9503318,-0.2344906575000003,8.245e-05,120.27178591507416,-11.08561297375,Re3Pt,mp-862589
444,Sc3Re,,,,,,,,,
445,Au3Re,18.82276927634531,0.0,5.99894834,0.6551070162499997,0.0680152,68.55612088451052,-4.911435935,ReAu3,mp-974584
446,Nb3Tc,,,,,,,,,
447,Cd3Pd,9.48636861680922,0.0,3.2264871,-0.231980085,1.39e-05,77.65913051374584,-2.205753905,Cd3Pd,mp-1183635
448,Sn3Ru,8.090547603571524,0.0,8.06015639,0.3341251487500001,6.305e-05,187.67542036694184,-4.97869336375,Sn3Ru,mp-1187108
449,W3Ru,,,,,,,,,
450,Pt3Os,20.986528090270266,0.0,7.83374292,0.07784170499999998,8.9e-06,61.35927538400743,-7.28217269,OsPt3,mp-1220038
451,Mo3Cu,,,,,,,,,
452,Rh3Au,,,,,,,,,
453,Cd3Ti,7.943174167595693,0.0,3.60596972,0.034079030000000454,0.02785255,161.0121044950526,-2.619336265,TiCd3,mp-1187478
454,Al3Zr,4.086082425728736,0.0,7.08029247,-0.48693365749999984,0.0001395,139.9348729620197,-5.4330406875,ZrAl3,mp-395
455,Co3In,,,,,,,,,
456,Rh3Tl,13.192875644520448,0.0,7.35617714,0.12611851625000092,9.02e-05,129.16399516257502,-5.96817688375,TlRh3,mp-1187540
457,Sc3Y,,,,,,,,,
458,Ag3Ti,,,,,,,,,
459,Nb3Ir,11.228046236687835,0.0,6.13208274,-0.4026638687500004,0.00018035,139.29544675164993,-10.18825025375,Nb3Ir,mp-1458
460,Ti3Tl,7.840057831234498,0.0,6.96683532,0.00648770500000051,0.0143098,73.70373244076788,-6.505215155,Ti3Tl,mp-865900
461,Ir3Rh,19.495266718306937,0.0,9.12996087,-0.027480680000000035,9.26e-05,57.8822609876025,-8.490930885,Ir3Rh,mp-863709
462,Zn3Cr,7.64520069775975,0.0,4.10898585,0.10489544125000005,0.0539974,53.9141052115662,-3.25296188,Zn3Cr,mp-1187923
463,In3Sc,6.929559239660837,0.0,7.77461471,-0.29833564374999977,0.0001321,93.31479094605692,-3.9452157175,ScIn3,mp-20539
464,Ni3Ag,9.43403601969119,0.0,6.19816929,0.23296849666666564,1.3421464,49.9793948331774,-4.8100301175,Ni3Ag,mp-1100764
465,Ru3Nb,11.009972442338825,0.0,7.07341442,-0.13281358250000075,0.0048652,59.742812923012444,-9.613931675,NbRu3,mp-11517
466,Mo3Sn,10.013679890663557,0.0,9.6066344,0.047591560000000754,0.00052115,134.82734701242083,-9.08470854,SnMo3,mp-30788
467,Fe3Ir,,,,,,,,,
468,La3Tl,7.866825897387702,0.0,8.20468759,-0.24050247375000033,0.0883015,131.10247336875844,-4.5329210325,La3Tl,mp-371
469,Ni3Au,12.269484435591234,0.0,6.936399,0.09723063750000005,1.4223154,50.48775576881488,-5.0561060975,Ni3Au,mp-976818
470,Zr3Al,5.913584758998978,0.0,5.00224593,-0.29600312250000105,0.0030963,84.42374070940707,-7.6431725525,Zr3Al,mp-1471
471,Os3Mn,19.155553636029815,0.0,8.08612783,-0.03184273491379308,0.00023085,108.46774043941453,-10.74277019,MnOs3,mp-1186060
472,Pt3Ti,17.02746475522516,0.0,7.85396477,-0.8490385821428562,0.017193271428571428,432.1977428195102,-7.3759825746428564,TiPt3,mp-569708
473,V3In,,,,,,,,,
474,Ag3Y,8.194151718588637,0.0,3.47220407,-0.23108671083333343,0.0001312,83.59495175709642,-3.9720021675,YAg3,mp-1187816
475,W3V,16.128243947983474,0.0,6.64293195,-0.08696541750000009,0.0004531,62.028504783220235,-12.0761493125,VW3,mp-1187702
476,Hg3Tl,11.502197118273612,0.0,3.01175198,-0.03696951249999991,0.0002232,116.38202984643601,-0.8551045075,TlHg3,mp-11474
477,Al3Cu,4.022425562214353,0.0,8.13103646,-0.08998382249999981,4.51e-05,59.64866436481872,-3.9239673625,Al3Cu,mp-985825
478,Y3Pb,6.5922933842390234,0.0,4.60302033,-0.2761814774999998,0.8091899,119.37554357089658,-6.0538848575,Y3Pb,mp-1187881
479,Au3Ga,,,,,,,,,
480,W3In,,,,,,,,,
481,Ni3Os,,,,,,,,,
482,Al3Y,3.572402502625141,0.0,6.05039669,-0.4379624295833331,0.00011785,157.9012072317443,-4.86366296625,YAl3,mp-865527
483,Sn3W,,,,,,,,,
484,Ta3Tl,,,,,,,,,
485,Zr3Os,,,,,,,,,
486,Cr3Tl,,,,,,,,,
487,Hf3Y,,,,,,,,,
488,Os3Zn,18.502899363455107,0.0,7.34976568,0.40001361250000045,0.0007871,114.17315945752979,-8.33535237625,ZnOs3,mp-1187960
489,Ag3Co,,,,,,,,,
490,Y3Re,,,,,,,,,
491,Cd3Nb,8.86088979070828,0.0,3.21004761,0.13903229749999957,0.0007252,80.60852368597277,-3.0659460475,NbCd3,mp-11309
492,Pb3La,10.297552988886016,0.0,7.94036935,-0.44726495624999973,0.0017048,122.63583830653425,-4.465708895,LaPb3,mp-21432
493,Cd3Zr,8.172109087548849,0.0,2.96905288,-0.11619460250000024,0.0015596,87.06070602290933,-2.932771845,ZrCd3,mp-11313
494,Cd3In,7.7371114087281025,0.0,3.77581455,0.03506478749999986,0.0034441,97.01919824352058,-1.33250823,Cd3In,mp-12661
495,Rh3Ag,,,,,,,,,
496,Ag3Ta,,,,,,,,,
497,Cu3Nb,,,,,,,,,
498,Zr3Ir,9.215502251206859,0.0,5.12525513,-0.5230027781250008,0.001789775,335.7936937611375,-9.143385855625,Zr3Ir,mp-30748
499,Ir3Ni,19.19801207443626,0.0,9.26248542,-0.006539594999999565,0.3611983,54.95434594243096,-8.08031786,NiIr3,mp-1186350
500,Zn3Cu,7.844756248090171,0.0,4.20140655,-0.08081585625000032,0.001419,109.97491860958674,-2.0502129775,Zn3Cu,mp-972042
501,Ga3Mo,,,,,,,,,
502,Tc3Y,,,,,,,,,
503,Pt3Nb,17.526813690552746,0.0,7.1958751,-0.6471451649999995,8.75e-06,128.50122141015964,-7.7256522075,NbPt3,mp-1078699
504,Au3Pb,15.69608888990316,0.0,5.8678253,0.028048177500000104,0.0001304,84.43350135255828,-3.355510365,PbAu3,mp-982246
505,Zr3V,6.30284427387328,0.0,4.4429804,0.21601016749999857,0.00118335,171.04449193840148,-8.4653543475,Zr3V,mp-1188058
506,Ta3La,12.116562867847747,0.0,6.3575702,0.5330020387500003,0.00686365,186.86339403706975,-9.5943326975,LaTa3,mp-1185163
507,Ir3Mo,18.954289409768677,0.0,9.7847681,-0.3415402700000012,2.88e-05,117.84811418653877,-9.68177187,MoIr3,mp-11482
508,Nb3Pt,11.150477426700435,0.0,5.9039275,-0.38158030249999975,0.0004491,141.11837435118034,-9.47528601,Nb3Pt,mp-2663
509,Nb3La,,,,,,,,,
510,Ag3Cr,8.81530671876435,0.0,3.46491629,0.26799519999999966,4.272854,70.7518927803945,-4.26966346,CrAg3,mp-1183721
511,Al3Ta,6.813775743499663,0.0,7.94966973,-0.3182023049999998,3.51e-05,63.82404365746174,-6.0918284975,TaAl3,mp-869
512,La3Mo,,,,,,,,,
513,Pt3Y,15.887428134182622,0.0,5.99086806,-0.9692530233333336,0.003414,70.46234529121016,-7.13895247,YPt3,mp-2403
514,Pd3Sn,10.973374661866481,0.0,6.68728901,-0.5237226774999995,0.0011894,66.27553668846478,-5.4041616275,SnPd3,mp-718
515,Cu3Fe,8.555487677648102,0.0,6.39496066,0.10533210999999998,2.5444076,47.840014055783506,-5.0863971525,FeCu3,mp-1224953
516,Co3Ag,,,,,,,,,
517,Mo3Cr,,,,,,,,,
518,Zn3Ag,8.033423332603109,0.0,3.2406242,-0.04140820583333338,4.655e-05,125.71526201443567,-1.69413592375,Zn3Ag,mp-1187969
519,Ga3Ir,9.143519344468162,0.0,4.91393012,-0.3536486112499997,5.4e-06,291.5801273782183,-4.83432365625,Ga3Ir,mp-1189634
520,Ag3Rh,10.45814057581765,0.0,3.36091769,0.21517895499999984,9.32e-05,67.7210903998678,-3.7438452275,Ag3Rh,mp-985297
521,Pb3Nb,,,,,,,,,
522,W3Al,,,,,,,,,
523,Y3Sc,,,,,,,,,
524,Cu3Y,,,,,,,,,
525,Nb3Y,,,,,,,,,
526,Hg3Mo,,,,,,,,,
527,Pd3Ir,14.062155407871003,0.0,5.58611102,0.12527376999999973,0.1331638,60.39810509361704,-5.96669904,IrPd3,mp-1184784
528,Sn3Zn,6.8610111301473,0.0,6.72752617,0.09974042874999967,0.000569,204.0463028896061,-3.2093459575,ZnSn3,mp-971919
529,Nb3Cr,8.232900741943228,0.0,5.12738303,0.10281441000000058,0.0426289,66.70377709550452,-9.8864262375,Nb3Cr,mp-999439
530,La3Zn,6.619268585939723,0.0,7.50727347,-0.06105814500000051,0.0004807,120.94811804526351,-4.077928625,La3Zn,mp-1185085
531,Ni3In,9.246113699077773,0.0,8.66594101,-0.0638408350000006,0.44369535,104.48667217920979,-5.0866281175,InNi3,mp-22469
532,Pd3Mn,10.192077105194413,0.0,4.60831297,-0.22898288991379268,0.0003886,121.93205878537987,-6.40434584625,MnPd3,mp-31138
533,Ga3Ru,7.106381943537248,0.7226999999999997,3.64102481,-0.3870928425000004,4.025e-06,289.9725815899454,-4.97675756,Ga3Ru,mp-672204
534,Ag3Zr,,,,,,,,,
535,Re3Zn,,,,,,,,,
536,Hg3Hf,,,,,,,,,
537,Cu3Pb,,,,,,,,,
538,Ni3Zn,8.778378869010538,0.0,6.45848659,-0.11489845625000061,0.6412563,45.68067256445266,-4.7646299575,ZnNi3,mp-971804
539,In3Ir,10.27344932205672,0.0,8.47444181,-0.15867886625000072,0.007038975,346.97719664533463,-4.43204926875,In3Ir,mp-636498
540,Hg3Sc,12.016874705964275,0.0,3.83955088,-0.23077766124999965,0.01330105,178.7342663605377,-2.0416167025,ScHg3,mp-30722
541,Os3Au,,,,,,,,,
542,La3Nb,7.220168519955058,0.0,8.31726501,0.35410314874999926,0.014379,117.2062050471303,-5.87322844,La3Nb,mp-1185117
543,Ru3Ir,14.63181570566001,0.0,8.78966032,-0.05269270249999991,0.00080515,112.45028022464817,-9.21809214,IrRu3,mp-862620
544,Ir3Hg,,,,,,,,,
545,Pd3Zr,10.309182310738658,0.0,5.54140119,-0.8218912312500004,3.775e-06,264.4728544587725,-6.84118159375,ZrPd3,mp-30842
546,Tl3Ir,13.95356957639522,0.0,7.15229834,0.5221479150000001,0.0011165,95.84237159349343,-3.45869938,Tl3Ir,mp-971750
547,Re3Cr,17.581629471017795,0.0,7.16648148,0.13309992375000057,0.0050517,57.67119315962363,-11.6135573325,CrRe3,mp-1183703
548,Zr3Cr,,,,,,,,,
549,Ru3Al,,,,,,,,,
550,Ru3V,10.678854200148342,0.0,7.63950436,-0.11808321999999905,0.0204445,110.13960678231203,-9.344464095,VRu3,mp-971788
551,Pd3Ga,10.621206517836171,0.0,4.36756437,-0.45710386125000024,1.69e-05,121.628642971695,-5.09649154625,GaPd3,mp-1184278
552,La3Cr,,,,,,,,,
553,Tc3Mo,10.826364113091092,0.0,8.14973765,0.1035290350000011,0.0019919,59.80868524891407,-10.3783446825,Tc3Mo,mp-1217419
554,Y3Ru,5.641627941360977,0.0,3.84902163,-0.3063886187500007,7.325e-06,433.01373385978394,-7.47454188875,Y3Ru,mp-1207781
555,Fe3Zr,,,,,,,,,
556,Hf3Pt,15.201082596935656,0.0,5.52645538,-0.3982864700000004,0.0001352,79.80441192428259,-9.383901975,Hf3Pt,mp-1184553
557,Sc3Os,6.811966931276546,0.0,5.10425902,-0.17322612499999934,0.00547865,158.49680321041984,-7.72941156625,Sc3Os,mp-1186981
558,In3Tc,,,,,,,,,
559,Ru3Hf,12.922057170997144,0.0,6.85531636,-0.22433737250000085,0.1270146,61.900489821118484,-9.6694253975,HfRu3,mp-1007657
560,Ir3Cu,,,,,,,,,
561,Ru3Pd,,,,,,,,,
562,Tl3Cu,10.70645180370139,0.0,6.00569404,0.28565163250000003,5.35e-05,104.95353631252262,-2.510389725,Tl3Cu,mp-1187519
563,Hf3In,,,,,,,,,
564,In3Hf,,,,,,,,,
565,Rh3Pt,14.359469774499798,0.0,7.04369355,-0.020503192499999656,0.0040497,58.25984003310838,-7.04211229,PtRh3,mp-974376
566,Ag3Tc,9.954897122786814,0.0,3.94565035,0.5943983450000001,2.4825085,70.32628266501662,-4.120153425,TcAg3,mp-981749
567,Os3Re,21.666899742274357,0.0,8.29738654,-0.0853521012500007,0.000133,116.01632470196759,-11.616984735,ReOs3,mp-867141
568,Ti3Mo,,,,,,,,,
569,Mo3Cd,,,,,,,,,
570,W3Ga,,,,,,,,,
571,La3Sn,6.931417285864698,0.0,8.62401454,-0.4819234237500005,0.5404358,128.27051588821976,-5.1820024975,La3Sn,mp-1681
572,Cu3Ga,8.629827312743574,0.0,6.68720671,-0.09462840750000057,0.0035991,50.09829238188941,-3.92605589,GaCu3,mp-1183995
